MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
121,1,DPC 2022 Spring Tour - China Division 1,Team Aster,radiant,9,LOSE,32:31,Alchemist,Enchantress,Kunkka,Pangolier,Death Prophet
121,1,DPC 2022 Spring Tour - China Division 1,Vici Gaming,dire,23,WIN,32:31,Lifestealer,Clockwerk,Invoker,Hoodwink,Sand King
121,2,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,26,WIN,40:19,Keeper of the Light,Storm Spirit,Templar Assassin,Shadow Shaman,Pangolier
121,2,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,20,LOSE,40:19,Clinkz,Ogre Magi,Ember Spirit,Dragon Knight,Hoodwink
121,3,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,20,LOSE,42:43,Phantom Assassin,Phoenix,Mars,Storm Spirit,Grimstroke
121,3,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,27,WIN,42:43,Tidehunter,Lifestealer,Puck,Bane,Pangolier
122,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,dire,36,WIN,31:22,Medusa,Ember Spirit,Mirana,Pangolier,Bane
122,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,radiant,8,LOSE,31:22,Puck,Clockwerk,Dark Seer,Templar Assassin,Weaver
122,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,radiant,12,LOSE,34:56,Phantom Assassin,Centaur Warrunner,Mirana,Kunkka,Bane
122,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,dire,26,WIN,34:56,Tiny,Death Prophet,Monkey King,Gyrocopter,Io
122,3,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,radiant,19,LOSE,39:57,Tiny,Snapfire,Vengeful Spirit,Mars,Bane
122,3,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,dire,34,WIN,39:57,Earth Spirit,Chaos Knight,Abaddon,Death Prophet,Monkey King
123,1,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,26,WIN,26:32,Mirana,Tiny,Bane,Mars,Keeper of the Light
123,1,DPC 2022 Spring Tour - Western Europe Division 1,Nigma Galaxy,dire,10,LOSE,26:32,Lifestealer,Viper,Elder Titan,Enchantress,Ember Spirit
123,2,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,11,LOSE,36:18,Snapfire,Tidehunter,Bane,Tiny,Enchantress
123,2,DPC 2022 Spring Tour - Western Europe Division 1,Nigma Galaxy,dire,33,WIN,36:18,Ursa,Undying,Sand King,Death Prophet,Io
123,3,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,38,WIN,38:38,Ursa,Jakiro,Earth Spirit,Ember Spirit,Io
123,3,DPC 2022 Spring Tour - Western Europe Division 1,Nigma Galaxy,dire,24,LOSE,38:38,Pangolier,Huskar,Chaos Knight,Weaver,Keeper of the Light
124,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,27,WIN,31:44,Bristleback,Riki,Ember Spirit,Bane,Snapfire
124,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Vici Gaming,dire,18,LOSE,31:44,Wraith King,Leshrac,Oracle,Pangolier,Weaver
124,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Royal Never Give Up,radiant,35,WIN,29:34,Anti-Mage,Mirana,Puck,Chen,Spirit Breaker
124,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Vici Gaming,dire,13,LOSE,29:34,Medusa,Disruptor,Phoenix,Tidehunter,Queen of Pain
125,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,radiant,20,LOSE,34:14,Batrider,Lina,Monkey King,Chaos Knight,Enchantress
125,1,DPC 2022 Spring Tour - Western Europe Division 1,Nigma Galaxy,dire,28,WIN,34:14,Dark Seer,Phantom Assassin,Bane,Sand King,Death Prophet
125,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,32,WIN,44:20,Troll Warlord,Clockwerk,Pangolier,Chaos Knight,Enchantress
125,2,DPC 2022 Spring Tour - Western Europe Division 1,Nigma Galaxy,radiant,14,LOSE,44:20,Juggernaut,Slardar,Lich,Dark Seer,Death Prophet
125,3,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,radiant,6,LOSE,27:07,Faceless Void,Skywrath Mage,Void Spirit,Chaos Knight,Enchantress
125,3,DPC 2022 Spring Tour - Western Europe Division 1,Nigma Galaxy,dire,23,WIN,27:07,Naga Siren,Tidehunter,Keeper of the Light,Bane,Death Prophet
126,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,radiant,44,WIN,40:51,Void Spirit,Wraith King,Chen,Axe,Rubick
126,1,DPC 2022 Spring Tour - Western Europe Division 1,Brame,dire,13,LOSE,40:51,Windranger,Phantom Assassin,Crystal Maiden,Skywrath Mage,Sand King
126,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,radiant,38,LOSE,59:25,Monkey King,Medusa,Skywrath Mage,Mars,Pugna
126,2,DPC 2022 Spring Tour - Western Europe Division 1,Brame,dire,24,WIN,59:25,Anti-Mage,Chaos Knight,Clockwerk,Mirana,Sand King
126,3,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,radiant,20,LOSE,42:45,Brewmaster,Tiny,Hoodwink,Bane,Ember Spirit
126,3,DPC 2022 Spring Tour - Western Europe Division 1,Brame,dire,31,WIN,42:45,Terrorblade,Dark Willow,Mars,Dragon Knight,Keeper of the Light
127,1,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,32,WIN,35:18,Clinkz,Keeper of the Light,Ember Spirit,Bane,Pangolier
127,1,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,radiant,18,LOSE,35:18,Shadow Shaman,Faceless Void,Lina,Sand King,Grimstroke
127,2,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,26,WIN,36:35,Leshrac,Medusa,Shadow Shaman,Sand King,Pugna
127,2,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,radiant,23,LOSE,36:35,Dragon Knight,Tiny,Abaddon,Ember Spirit,Hoodwink
128,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,radiant,27,WIN,52:34,Queen of Pain,Axe,Mirana,Razor,Io
128,1,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,dire,22,LOSE,52:34,Lina,Faceless Void,Pugna,Monkey King,Death Prophet
128,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,12,LOSE,37:03,Bristleback,Void Spirit,Grimstroke,Hoodwink,Dragon Knight
128,2,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,24,WIN,37:03,Chaos Knight,Abaddon,Shadow Shaman,Pangolier,Death Prophet
128,3,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,37,WIN,39:45,Timbersaw,Lone Druid,Lich,Hoodwink,Dragon Knight
128,3,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,9,LOSE,39:45,Terrorblade,Invoker,Techies,Abaddon,Sand King
129,1,DPC 2022 Spring Tour - North America Division 1,4 Zoomers,radiant,30,LOSE,76:12,Zeus,Dragon Knight,Clockwerk,Tiny,Death Prophet
129,1,DPC 2022 Spring Tour - North America Division 1,Quincy Crew,dire,30,WIN,76:12,Venomancer,Terrorblade,Lina,Enchantress,Pangolier
129,2,DPC 2022 Spring Tour - North America Division 1,4 Zoomers,dire,36,WIN,44:39,Dawnbreaker,Lone Druid,Vengeful Spirit,Keeper of the Light,Tiny
129,2,DPC 2022 Spring Tour - North America Division 1,Quincy Crew,radiant,14,LOSE,44:39,Medusa,Monkey King,Ember Spirit,Necrophos,Weaver
129,3,DPC 2022 Spring Tour - North America Division 1,4 Zoomers,dire,27,LOSE,55:55,Kunkka,Razor,Clockwerk,Keeper of the Light,Lone Druid
129,3,DPC 2022 Spring Tour - North America Division 1,Quincy Crew,radiant,23,WIN,55:55,Phantom Assassin,Hoodwink,Leshrac,Tidehunter,Enchantress
130,1,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,23,WIN,24:14,Tiny,Monkey King,Death Prophet,Gyrocopter,Io
130,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,2,LOSE,24:14,Invoker,Phantom Assassin,Hoodwink,Brewmaster,Keeper of the Light
130,2,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,23,WIN,35:11,Keeper of the Light,Luna,Abaddon,Hoodwink,Necrophos
130,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,7,LOSE,35:11,Shadow Fiend,Omniknight,Snapfire,Sand King,Io
131,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,21,LOSE,58:09,Kunkka,Medusa,Keeper of the Light,Mars,Bane
131,1,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,33,WIN,58:09,Tiny,Invoker,Abaddon,Skywrath Mage,Sand King
131,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,radiant,50,WIN,35:05,Weaver,Shadow Demon,Necrophos,Mars,Enchantress
131,2,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,dire,19,LOSE,35:05,Venomancer,Spirit Breaker,Batrider,Huskar,Bane
131,3,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,45,WIN,58:06,Naga Siren,Shadow Demon,Necrophos,Death Prophet,Mars
131,3,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,21,LOSE,58:06,Winter Wyvern,Visage,Venomancer,Bloodseeker,Bane
132,1,DPC 2022 Spring Tour - China Division 1,EHOME,dire,28,WIN,37:43,Void Spirit,Rubick,Shadow Demon,Medusa,Pangolier
132,1,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,20,LOSE,37:43,Tiny,Puck,Mirana,Pugna,Dragon Knight
132,2,DPC 2022 Spring Tour - China Division 1,EHOME,dire,35,LOSE,35:27,Faceless Void,Kunkka,Shadow Demon,Mirana,Pangolier
132,2,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,31,WIN,35:27,Dark Seer,Earth Spirit,Puck,Templar Assassin,Pugna
132,3,DPC 2022 Spring Tour - China Division 1,EHOME,dire,9,LOSE,24:56,Tusk,Shadow Shaman,Mars,Medusa,Pugna
132,3,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,25,WIN,24:56,Juggernaut,Invoker,Clockwerk,Grimstroke,Dragon Knight
133,1,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,9,LOSE,29:28,Ember Spirit,Techies,Chaos Knight,Mars,Io
133,1,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,25,WIN,29:28,Underlord,Phantom Lancer,Lich,Hoodwink,Dragon Knight
133,2,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,10,LOSE,26:01,Wraith King,Vengeful Spirit,Pangolier,Storm Spirit,Io
133,2,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,35,WIN,26:01,Kunkka,Templar Assassin,Lich,Hoodwink,Dragon Knight
134,1,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,23,WIN,32:26,Legion Commander,Leshrac,Pugna,Chaos Knight,Io
134,1,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,dire,4,LOSE,32:26,Gyrocopter,Windranger,Lich,Dragon Knight,Keeper of the Light
134,2,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,16,LOSE,37:10,Templar Assassin,Tidehunter,Weaver,Mars,Pugna
134,2,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,20,WIN,37:10,Medusa,Timbersaw,Bane,Visage,Pangolier
134,3,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,39,WIN,37:45,Underlord,Mars,Grimstroke,Sand King,Pugna
134,3,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,dire,17,LOSE,37:45,Batrider,Wraith King,Weaver,Clockwerk,Visage
135,1,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,31,WIN,32:37,Ember Spirit,Clockwerk,Viper,Tiny,Pugna
135,1,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,dire,9,LOSE,32:37,Queen of Pain,Terrorblade,Keeper of the Light,Bane,Sand King
135,2,DPC 2022 Spring Tour - Western Europe Division 1,OG,dire,31,WIN,37:58,Phantom Lancer,Kunkka,Mirana,Bane,Timbersaw
135,2,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,20,LOSE,37:58,Dragon Knight,Shadow Shaman,Monkey King,Pugna,Enchantress
136,1,DPC 2022 Winter Tour - Eastern Europe Finals,Virtus.pro,radiant,21,LOSE,40:55,Spirit Breaker,Luna,Treant Protector,Invoker,Shadow Shaman
136,1,DPC 2022 Winter Tour - Eastern Europe Finals,Team Spirit,dire,48,WIN,40:55,Drow Ranger,Outworld Devourer,Disruptor,Queen of Pain,Monkey King
136,2,DPC 2022 Winter Tour - Eastern Europe Finals,Virtus.pro,dire,27,LOSE,40:38,Tidehunter,Invoker,Shadow Shaman,Kunkka,Weaver
136,2,DPC 2022 Winter Tour - Eastern Europe Finals,Team Spirit,radiant,39,WIN,40:38,Ember Spirit,Spirit Breaker,Grimstroke,Monkey King,Bane
136,3,DPC 2022 Winter Tour - Eastern Europe Finals,Virtus.pro,radiant,4,LOSE,17:57,Storm Spirit,Wraith King,Hoodwink,Timbersaw,Queen of Pain
136,3,DPC 2022 Winter Tour - Eastern Europe Finals,Team Spirit,dire,19,WIN,17:57,Axe,Templar Assassin,Mirana,Kunkka,Bane
137,1,DPC 2022 Spring Tour - China Division 1,Team Aster,radiant,27,WIN,37:37,Dragon Knight,Grimstroke,Phantom Assassin,Pangolier,Bane
137,1,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,dire,8,LOSE,37:37,Terrorblade,Puck,Mirana,Pugna,Mars
137,2,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,18,WIN,32:28,Lina,Mirana,Brewmaster,Templar Assassin,Bane
137,2,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,radiant,14,LOSE,32:28,Morphling,Razor,Mars,Grimstroke,Pangolier
138,1,DPC 2022 Spring Tour - Eastern Europe Division 1,Team Spirit,radiant,31,LOSE,55:05,Faceless Void,Hoodwink,Shadow Demon,Chaos Knight,Storm Spirit
138,1,DPC 2022 Spring Tour - Eastern Europe Division 1,BetBoom Team,dire,46,WIN,55:05,Snapfire,Spirit Breaker,Grimstroke,Bane,Nature's Prophet
138,2,DPC 2022 Spring Tour - Eastern Europe Division 1,Team Spirit,dire,29,WIN,31:54,Night Stalker,Tiny,Clockwerk,Keeper of the Light,Storm Spirit
138,2,DPC 2022 Spring Tour - Eastern Europe Division 1,BetBoom Team,radiant,10,LOSE,31:54,Leshrac,Necrophos,Pugna,Grimstroke,Dragon Knight
138,3,DPC 2022 Spring Tour - Eastern Europe Division 1,Team Spirit,radiant,17,LOSE,54:59,Magnus,Lina,Hoodwink,Chaos Knight,Bane
138,3,DPC 2022 Spring Tour - Eastern Europe Division 1,BetBoom Team,dire,15,WIN,54:59,Terrorblade,Chen,Pangolier,Leshrac,Io
139,1,DPC 2022 Spring Tour - North America Division 1,4 Zoomers,dire,37,WIN,47:37,Wraith King,Faceless Void,Mirana,Dragon Knight,Pugna
139,1,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,radiant,16,LOSE,47:37,Leshrac,Medusa,Abaddon,Sand King,Keeper of the Light
139,2,DPC 2022 Spring Tour - North America Division 1,4 Zoomers,radiant,10,LOSE,34:13,Drow Ranger,Venomancer,Ogre Magi,Lone Druid,Keeper of the Light
139,2,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,dire,27,WIN,34:13,Lycan,Lifestealer,Tiny,Dragon Knight,Bane
139,3,DPC 2022 Spring Tour - North America Division 1,4 Zoomers,radiant,12,LOSE,30:21,Alchemist,Chen,Bane,Snapfire,Faceless Void
139,3,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,dire,28,WIN,30:21,Keeper of the Light,Rubick,Beastmaster,Tiny,Pugna
140,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,radiant,35,WIN,41:04,Necrophos,Wraith King,Storm Spirit,Mars,Pugna
140,1,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,dire,19,LOSE,41:04,Razor,Sand King,Clockwerk,Enchantress,Pangolier
140,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,14,LOSE,60:50,Phantom Lancer,Viper,Rubick,Pangolier,Keeper of the Light
140,2,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,33,WIN,60:50,Abaddon,Templar Assassin,Spirit Breaker,Sand King,Death Prophet
140,3,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,29,WIN,32:27,Puck,Underlord,Chaos Knight,Monkey King,Enchantress
140,3,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,16,LOSE,32:27,Storm Spirit,Lich,Bloodseeker,Skywrath Mage,Sand King
141,1,DPC 2022 Spring Tour - Southeast Asia Division 1,BOOM Esports,dire,16,LOSE,34:01,Ursa,Tidehunter,Hoodwink,Storm Spirit,Monkey King
141,1,DPC 2022 Spring Tour - Southeast Asia Division 1,Fnatic,radiant,14,WIN,34:01,Legion Commander,Treant Protector,Vengeful Spirit,Tiny,Keeper of the Light
141,2,DPC 2022 Spring Tour - Southeast Asia Division 1,BOOM Esports,radiant,28,WIN,33:29,Lifestealer,Sand King,Grimstroke,Ember Spirit,Weaver
141,2,DPC 2022 Spring Tour - Southeast Asia Division 1,Fnatic,dire,16,LOSE,33:29,Huskar,Lone Druid,Shadow Demon,Mars,Io
141,3,DPC 2022 Spring Tour - Southeast Asia Division 1,BOOM Esports,radiant,22,WIN,21:54,Mars,Storm Spirit,Abaddon,Medusa,Monkey King
141,3,DPC 2022 Spring Tour - Southeast Asia Division 1,Fnatic,dire,4,LOSE,21:54,Drow Ranger,Doom,Shadow Demon,Sand King,Hoodwink
142,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Team Spirit,dire,10,LOSE,33:45,Dark Seer,Monkey King,Io,Ember Spirit,Enchantress
142,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,radiant,28,WIN,33:45,Razor,Tidehunter,Mirana,Weaver,Kunkka
142,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Team Spirit,radiant,12,LOSE,29:35,Dragon Knight,Doom,Disruptor,Templar Assassin,Enchantress
142,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,dire,26,WIN,29:35,Viper,Wraith King,Ember Spirit,Tidehunter,Weaver
143,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,radiant,24,WIN,25:39,Enchantress,Gyrocopter,Io,Tiny,Dawnbreaker
143,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,dire,4,LOSE,25:39,Terrorblade,Viper,Clockwerk,Bane,Puck
143,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,dire,24,WIN,29:07,Medusa,Lycan,Clockwerk,Puck,Tiny
143,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,radiant,10,LOSE,29:07,Monkey King,Templar Assassin,Shadow Shaman,Doom,Keeper of the Light
144,1,DPC 2022 Spring Tour - China Division 1,Vici Gaming,dire,17,LOSE,38:13,Lone Druid,Clockwerk,Viper,Grimstroke,Doom
144,1,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,radiant,15,WIN,38:13,Storm Spirit,Shadow Shaman,Abaddon,Templar Assassin,Dragon Knight
144,2,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,10,LOSE,28:05,Keeper of the Light,Terrorblade,Earth Spirit,Grimstroke,Doom
144,2,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,dire,19,WIN,28:05,Dark Seer,Weaver,Shadow Shaman,Templar Assassin,Dragon Knight
145,1,DPC 2022 Winter Tour - North America Finals,Quincy Crew,dire,25,LOSE,36:01,Naga Siren,Viper,Dawnbreaker,Ember Spirit,Weaver
145,1,DPC 2022 Winter Tour - North America Finals,Team SoloMid,radiant,32,WIN,36:01,Lycan,Shadow Shaman,Wraith King,Bane,Queen of Pain
145,2,DPC 2022 Winter Tour - North America Finals,Quincy Crew,radiant,27,WIN,35:01,Luna,Legion Commander,Disruptor,Leshrac,Io
145,2,DPC 2022 Winter Tour - North America Finals,Team SoloMid,dire,19,LOSE,35:01,Brewmaster,Razor,Dark Willow,Storm Spirit,Bane
145,3,DPC 2022 Winter Tour - North America Finals,Quincy Crew,radiant,4,LOSE,20:09,Morphling,Ogre Magi,Shadow Fiend,Night Stalker,Io
145,3,DPC 2022 Winter Tour - North America Finals,Team SoloMid,dire,26,WIN,20:09,Broodmother,Terrorblade,Bane,Storm Spirit,Weaver
146,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,dire,13,LOSE,32:50,Naga Siren,Timbersaw,Marci,Zeus,Doom
146,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,radiant,42,WIN,32:50,Bounty Hunter,Dawnbreaker,Nature's Prophet,Io,Tiny
147,1,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,radiant,27,WIN,29:09,Invoker,Anti-Mage,Enchantress,Tidehunter,Hoodwink
147,1,DPC 2022 Spring Tour - China Division 1,Vici Gaming,dire,10,LOSE,29:09,Void Spirit,Ursa,Rubick,Dragon Knight,Grimstroke
147,2,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,radiant,28,WIN,37:11,Morphling,Ancient Apparition,Wraith King,Tidehunter,Hoodwink
147,2,DPC 2022 Spring Tour - China Division 1,Vici Gaming,dire,11,LOSE,37:11,Outworld Devourer,Lifestealer,Disruptor,Dragon Knight,Grimstroke
148,1,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,dire,5,LOSE,40:15,Gyrocopter,Mirana,Clockwerk,Keeper of the Light,Beastmaster
148,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,radiant,17,WIN,40:15,Lifestealer,Ember Spirit,Snapfire,Night Stalker,Enigma
148,2,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,radiant,26,LOSE,43:48,Huskar,Shadow Shaman,Snapfire,Keeper of the Light,Beastmaster
148,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,dire,21,WIN,43:48,Bristleback,Clockwerk,Puck,Night Stalker,Enigma
149,1,DPC 2022 Spring Tour - Eastern Europe Division 1,Team Spirit,radiant,41,WIN,51:19,Underlord,Templar Assassin,Clockwerk,Storm Spirit,Keeper of the Light
149,1,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,dire,28,LOSE,51:19,Phantom Assassin,Ember Spirit,Skywrath Mage,Enchantress,Sand King
149,2,DPC 2022 Spring Tour - Eastern Europe Division 1,Team Spirit,dire,33,WIN,41:18,Beastmaster,Tiny,Shadow Shaman,Storm Spirit,Keeper of the Light
149,2,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,radiant,14,LOSE,41:18,Templar Assassin,Death Prophet,Hoodwink,Puck,Dragon Knight
150,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,radiant,13,LOSE,43:31,Enigma,Razor,Rubick,Winter Wyvern,Zeus
150,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,dire,26,WIN,43:31,Queen of Pain,Dazzle,Templar Assassin,Timbersaw,Tiny
150,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,radiant,15,LOSE,46:27,Dark Seer,Juggernaut,Clockwerk,Dawnbreaker,Puck
150,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,dire,46,WIN,46:27,Lycan,Razor,Ogre Magi,Dragon Knight,Zeus
151,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,radiant,24,WIN,19:17,Phantom Assassin,Snapfire,Slardar,Storm Spirit,Io
151,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,9,LOSE,19:17,Lich,Troll Warlord,Void Spirit,Mars,Grimstroke
151,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,radiant,11,LOSE,32:58,Morphling,Lion,Leshrac,Mars,Io
151,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,35,WIN,32:58,Drow Ranger,Death Prophet,Tusk,Silencer,Storm Spirit
151,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,radiant,34,WIN,41:42,Monkey King,Doom,Treant Protector,Razor,Bane
151,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,28,LOSE,41:42,Outworld Devourer,Wraith King,Storm Spirit,Snapfire,Tidehunter
152,1,DPC 2022 Spring Tour - North America Division 1,Quincy Crew,radiant,22,LOSE,42:42,Templar Assassin,Tidehunter,Tiny,Weaver,Bane
152,1,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,dire,30,WIN,42:42,Huskar,Necrophos,Storm Spirit,Monkey King,Enchantress
152,2,DPC 2022 Spring Tour - North America Division 1,Quincy Crew,dire,20,WIN,24:47,Bane,Medusa,Keeper of the Light,Storm Spirit,Pangolier
152,2,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,radiant,6,LOSE,24:47,Razor,Io,Beastmaster,Ember Spirit,Skywrath Mage
152,3,DPC 2022 Spring Tour - North America Division 1,Quincy Crew,radiant,18,WIN,36:48,Troll Warlord,Undying,Lina,Monkey King,Death Prophet
152,3,DPC 2022 Spring Tour - North America Division 1,Team SoloMid,dire,17,LOSE,36:48,Enigma,Bloodseeker,Phoenix,Storm Spirit,Bane
153,1,DPC 2022 Winter Tour - North America Finals,Team SoloMid,dire,32,WIN,37:15,Troll Warlord,Viper,Monkey King,Storm Spirit,Bane
153,1,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,radiant,14,LOSE,37:15,Legion Commander,Witch Doctor,Luna,Puck,Io
153,2,DPC 2022 Winter Tour - North America Finals,Team SoloMid,radiant,29,WIN,28:16,Medusa,Invoker,Witch Doctor,Beastmaster,Queen of Pain
153,2,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,dire,12,LOSE,28:16,Broodmother,Chaos Knight,Chen,Lina,Bane
154,1,DPC 2022 Spring Tour - South America Division 1,Thunder Awaken,radiant,55,WIN,46:00,Sand King,Monkey King,Lich,Mars,Weaver
154,1,DPC 2022 Spring Tour - South America Division 1,beastcoast,dire,30,LOSE,46:00,Rubick,Phantom Lancer,Shadow Shaman,Timbersaw,Death Prophet
154,2,DPC 2022 Spring Tour - South America Division 1,Thunder Awaken,radiant,31,WIN,22:44,Batrider,Ember Spirit,Luna,Timbersaw,Shadow Demon
154,2,DPC 2022 Spring Tour - South America Division 1,beastcoast,dire,11,LOSE,22:44,Void Spirit,Juggernaut,Grimstroke,Phoenix,Mars
155,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,29,LOSE,44:55,Pangolier,Lone Druid,Mirana,Grimstroke,Ember Spirit
155,1,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,28,WIN,44:55,Nature's Prophet,Skywrath Mage,Dragon Knight,Huskar,Pugna
